Value
235
234
230
236
235
231
237
236
232
235
234
230
236
235
231
235
234
230
239
238
234
237
236
232
237
236
232
236
235
231
235
234
230
235
234
230
237
236
231
236
235
230
236
235
230
236
235
231
240
239
235
238
237
233
239
238
234
237
236
232
237
236
232
236
235
231
235
234
230
235
234
230
240
239
234
239
238
233
238
237
232
236
235
230
232
232
230
234
234
232
235
235
233
235
237
236
235
237
236
236
235
230
233
232
230
235
234
232
238
237
233
242
241
237
239
238
234
235
234
230
240
239
235
238
237
233
237
236
232
237
236
232
236
235
231
235
234
230
235
234
230
235
234
230
236
235
231
240
239
235
239
238
234
238
237
233
237
236
232
233
233
231
234
234
232
235
237
236
235
237
236
238
237
233
238
237
233
237
236
232
235
234
230
233
232
230
233
232
230
237
236
234
238
237
233
242
241
237
240
239
235
235
234
230
236
235
231
241
240
236
238
237
233
238
237
233
237
236
232
237
236
232
236
235
231
235
234
230
235
234
230
237
236
232
235
234
230
235
234
230
237
236
232
238
237
233
238
237
233
238
237
233
237
236
232
235
234
230
236
235
231
236
235
231
235
234
230
239
239
237
243
243
241
239
239
237
232
234
233
230
232
231
237
235
236
233
231
232
235
233
234
240
239
237
238
237
235
236
235
231
238
237
233
238
237
233
239
238
234
240
239
235
242
241
237
237
236
232
237
236
232
236
235
231
235
234
230
235
234
230
236
235
231
235
234
230
235
234
230
235
234
230
235
234
230
236
235
231
237
236
232
238
237
233
239
238
234
240
239
235
240
239
235
244
243
239
238
237
233
237
236
232
239
238
234
237
236
232
236
235
231
237
236
232
246
245
241
242
241
237
237
236
232
235
234
230
236
235
231
237
236
232
238
237
233
238
237
233
233
233
231
237
237
235
233
233
231
232
230
231
241
240
238
245
244
242
236
235
231
238
237
233
239
238
234
238
237
233
237
236
232
239
238
234
240
239
235
239
238
234
239
238
234
238
237
233
237
236
232
236
235
231
235
234
230
236
235
231
235
234
230
235
234
230
235
234
230
235
234
230
235
234
230
236
235
231
236
235
231
236
235
231
236
235
231
242
241
237
237
236
232
238
237
233
240
239
235
237
236
232
236
235
231
236
235
231
248
247
243
236
235
231
239
238
234
239
238
234
237
236
232
235
234
230
235
234
230
237
236
232
239
238
234
239
238
234
238
237
233
239
238
234
241
240
236
243
242
238
241
240
236
240
239
235
239
238
234
238
237
233
237
236
232
235
234
230
241
240
238
237
236
234
234
233
231
236
235
233
240
239
237
241
240
238
237
236
234
235
234
232
233
232
230
236
235
233
234
233
231
241
240
238
246
245
243
245
244
242
237
236
234
237
235
236
239
238
236
236
235
231
238
237
233
240
239
235
241
240
236
244
243
239
247
246
242
240
239
235
240
239
235
239
238
234
237
236
232
236
235
231
239
238
236
236
235
233
234
233
231
237
236
234
242
241
239
243
242
240
238
237
235
233
232
230
236
235
231
239
238
234
240
239
235
240
239
235
242
241
237
244
243
239
237
236
232
237
236
232
236
235
231
235
234
230
235
234
230
235
234
230
237
236
234
234
233
231
233
232
230
236
235
233
241
240
238
243
242
240
239
238
236
233
232
230
246
245
243
234
233
231
237
236
232
239
238
234
238
237
233
236
235
231
234
233
231
237
236
234
240
239
237
237
236
234
236
235
233
237
236
232
239
238
234
237
236
232
234
232
233
232
230
231
238
235
230
238
235
230
238
237
233
238
237
233
238
235
230
239
234
230
249
235
232
233
232
230
237
236
234
234
233
231
237
236
231
230
230
232
243
235
232
242
234
231
239
234
231
241
233
230
241
233
230
238
233
230
235
231
230
242
237
233
235
231
230
237
233
232
238
234
233
235
231
230
237
236
231
237
236
232
241
233
230
245
237
234
239
234
231
242
234
231
240
235
232
239
234
231
238
233
230
230
234
233
230
234
233
231
231
231
232
232
234
233
233
235
234
234
236
241
236
233
245
240
237
246
241
238
244
239
236
240
236
235
237
233
232
236
231
235
237
232
236
237
232
236
230
237
230
230
237
230
240
230
238
241
231
239
230
237
230
231
238
231
231
238
231
242
234
232
242
231
239
242
231
239
231
237
233
232
239
232
232
239
232
230
237
230
243
230
239
244
231
240
231
237
233
232
238
234
232
239
232
239
234
231
238
234
233
235
231
230
236
235
231
235
234
232
235
234
232
235
234
232
234
233
231
236
235
231
237
236
232
235
234
232
235
234
232
234
233
231
233
232
230
234
233
231
234
233
231
239
239
237
233
233
231
233
232
230
234
233
231
233
232
230
233
232
230
233
232
230
235
234
232
243
242
240
244
243
241
234
233
231
236
235
233
236
235
233
235
234
232
234
233
231
235
234
232
235
234
232
234
233
231
233
232
230
234
233
231
233
232
230
235
234
232
235
234
232
234
233
231
235
234
232
234
233
231
234
233
231
233
232
230
241
241
239
233
232
230
233
232
230
233
232
230
238
237
235
243
242
240
243
242
240
234
233
231
234
233
231
233
232
230
233
232
230
238
237
235
238
237
235
234
233
231
233
232
230
235
234
232
235
234
232
232
230
233
233
233
233
233
233
233
235
235
235
234
234
234
230
230
230
231
231
231
230
230
230
230
230
230
230
230
230
231
231
231
233
233
233
232
232
232
230
230
230
230
230
230
230
230
230
231
231
231
230
230
230
231
231
231
232
232
232
231
231
231
231
231
231
231
231
231
231
231
231
231
231
231
233
233
233
235
235
235
233
233
233
232
232
232
234
234
234
236
236
236
236
236
236
233
233
233
230
230
230
231
231
231
233
233
233
235
235
235
235
235
235
232
232
232
230
230
230
230
230
230
230
230
230
230
230
230
230
230
230
231
231
231
230
230
230
230
230
230
231
231
231
232
232
232
230
230
230
233
233
233
234
234
234
238
238
238
232
232
232
232
232
232
235
234
230
231
231
233
235
235
237
233
233
235
235
235
237
238
238
240
230
230
232
231
231
233
240
240
242
239
239
241
235
235
237
230
230
232
230
230
232
233
232
237
234
233
238
235
234
239
236
235
240
233
232
237
231
230
235
232
231
236
231
230
235
233
232
230
233
232
230
233
234
236
238
237
242
242
241
246
233
232
237
232
231
236
234
233
238
234
233
238
236
235
240
235
234
239
234
232
233
235
233
234
235
234
232
236
235
233
236
235
233
235
234
232
235
234
230
235
234
230
237
236
231
238
237
232
238
230
241
240
240
242
246
246
248
242
242
244
236
236
238
236
236
238
239
239
241
245
245
247
233
233
235
234
234
236
230
230
232
234
233
239
232
231
237
232
231
236
236
235
240
240
239
244
240
239
244
236
236
238
232
232
234
241
241
243
243
243
245
239
239
239
233
233
233
235
235
235
241
241
241
235
235
233
230
230
230
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
234
233
233
233
233
233
233
231
231
233
239
233
243
236
230
240
235
235
237
234
234
236
231
231
233
233
233
235
239
239
241
240
240
242
230
230
232
231
230
236
233
232
238
236
235
240
238
237
242
240
239
244
241
240
245
240
240
242
239
239
241
246
246
248
245
245
247
240
240
240
236
236
236
236
236
236
237
237
237
231
231
231
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
235
234
234
236
231
231
233
231
231
233
231
231
233
230
230
232
234
234
236
231
231
233
237
237
239
237
237
239
235
234
240
241
240
245
243
242
247
242
241
246
242
241
246
245
245
247
243
243
245
238
238
238
238
238
238
236
236
236
230
230
230
232
232
232
236
236
236
236
236
236
237
237
237
238
238
238
238
238
238
237
237
237
237
237
237
236
236
236
233
233
235
234
234
236
232
232
234
231
231
233
233
233
235
233
233
235
233
233
235
230
230
232
232
232
234
236
236
238
238
238
240
233
232
238
240
239
245
243
242
247
242
241
246
247
247
249
246
246
248
236
236
238
232
232
232
236
236
236
233
233
233
232
232
232
236
236
236
236
236
236
237
237
237
238
238
238
239
239
239
240
240
240
239
239
239
238
238
238
238
238
238
231
231
233
233
233
235
238
238
240
232
232
234
231
241
243
233
233
235
233
233
235
232
232
234
230
230
232
233
233
235
238
238
240
239
238
244
244
243
249
243
242
247
242
241
246
246
246
248
237
237
239
232
232
232
230
230
230
230
230
230
232
232
232
235
235
235
235
235
235
236
236
236
238
238
238
240
240
240
241
241
241
240
240
240
239
239
239
238
238
238
234
234
236
231
231
233
236
236
238
233
233
235
231
231
233
230
230
232
232
232
234
234
234
236
236
236
238
242
241
247
243
242
248
243
242
247
243
242
247
241
240
245
240
239
244
241
241
243
242
242
244
230
230
232
230
230
230
233
233
233
234
234
234
237
237
237
239
239
239
240
240
240
239
239
239
237
237
237
236
236
236
240
240
242
231
231
233
230
230
232
232
232
234
230
230
232
238
238
240
242
241
247
237
236
242
232
231
236
233
232
237
238
237
242
239
238
243
236
236
238
231
231
233
232
232
234
233
233
233
230
230
230
231
231
231
230
230
230
232
232
232
235
235
235
238
238
238
238
238
238
238
238
238
236
236
236
234
234
234
239
239
241
231
231
233
232
232
234
230
230
232
237
237
239
239
238
244
235
234
239
238
237
242
233
233
235
230
230
232
238
238
240
239
239
239
233
233
233
231
231
231
237
237
237
237
237
235
233
233
231
233
233
231
232
232
230
231
231
231
233
233
233
232
232
232
230
230
230
230
230
230
234
234
234
236
236
236
237
237
237
236
236
236
234
234
234
233
233
233
232
232
234
236
236
238
238
238
240
238
238
240
231
230
235
235
234
239
235
234
239
234
233
238
233
233
235
233
233
235
234
234
236
234
234
236
235
235
235
237
237
237
239
239
239
238
238
238
236
236
234
233
233
231
236
235
231
236
235
231
232
232
232
234
234
234
233
233
233
232
232
232
230
230
230
230
230
230
233
233
233
238
238
238
244
244
244
237
237
237
234
234
236
235
235
237
233
232
237
233
232
237
232
231
236
232
232
234
232
232
234
238
238
240
237
237
239
237
237
237
239
239
239
242
242
242
242
242
242
238
238
236
235
235
233
236
235
231
236
235
231
231
231
231
233
233
233
234
234
234
232
232
232
231
231
231
231
231
231
230
230
230
231
231
231
231
231
231
231
231
231
232
232
232
230
230
230
239
239
241
232
232
234
231
230
235
232
231
236
232
231
236
231
230
235
231
231
233
232
232
234
241
241
243
237
237
239
236
236
236
238
238
238
242
242
242
243
243
243
238
238
236
233
233
231
235
234
230
230
230
230
232
232
232
232
232
232
231
231
231
232
232
232
235
235
235
232
232
232
230
230
230
244
244
244
244
244
244
237
237
237
231
230
236
233
232
237
233
232
237
232
231
236
232
231
236
233
233
235
234
234
236
240
240
242
235
235
237
232
232
232
234
234
234
239
239
239
240
240
240
235
235
233
232
232
232
239
239
239
236
236
236
230
230
230
232
232
232
231
230
236
233
232
237
234
233
238
233
232
237
233
232
237
235
235
237
236
236
238
238
238
240
234
234
236
231
231
231
232
232
232
235
235
235
235
235
235
231
231
231
240
240
240
241
241
241
235
235
235
230
230
230
232
232
232
236
236
236
240
240
240
231
231
231
240
240
240
236
236
238
233
233
235
233
233
235
231
230
235
231
230
235
232
231
236
233
233
235
234
234
236
236
236
238
234
234
236
232
232
232
232
232
232
231
231
231
231
231
231
234
234
234
239
239
239
240
240
240
236
236
236
234
234
234
236
236
236
238
238
238
245
245
245
242
242
242
230
230
232
231
231
233
232
232
234
232
232
232
230
230
230
234
234
234
238
238
238
238
238
238
236
236
236
233
233
233
232
232
232
245
245
247
244
244
246
235
235
237
233
233
235
238
238
240
233
233
235
231
231
233
230
230
230
237
236
231
237
236
231
236
235
230
239
239
239
240
240
240
233
233
233
231
231
231
230
230
230
232
232
234
235
235
237
244
244
246
232
232
234
237
236
232
241
240
236
241
240
236
239
238
234
236
235
231
234
237
230
234
237
230
232
234
231
231
233
230
233
235
232
233
235
232
231
233
230
235
234
230
240
239
235
241
240
236
239
238
234
236
235
231
233
235
230
234
236
233
236
238
235
233
235
232
238
237
233
240
239
235
238
237
233
236
235
231
234
235
230
235
236
231
234
235
230
232
232
230
232
232
230
237
237
235
240
240
238
238
238
236
234
234
232
238
237
235
240
239
237
238
237
235
236
235
233
232
232
230
235
235
235
233
233
233
230
230
232
234
234
236
234
234
236
233
233
235
231
230
235
237
236
232
237
236
232
235
234
230
237
238
232
239
240
234
235
236
230
235
235
233
237
237
235
237
237
235
235
235
233
232
232
230
230
230
230
232
232
232
234
234
234
233
233
233
231
231
231
237
237
237
241
241
241
238
238
238
234
234
234
232
232
232
234
233
231
233
232
230
236
236
234
240
240
238
242
242
242
240
240
240
234
234
234
233
233
233
237
237
239
242
242
244
241
241
243
239
239
241
237
236
241
235
234
239
233
232
237
232
231
236
232
231
237
232
231
237
237
235
238
238
239
233
240
241
236
236
237
232
232
232
230
235
235
233
238
238
236
239
239
239
237
237
237
235
235
235
234
234
234
231
231
231
233
233
233
234
234
234
232
232
232
232
232
232
237
237
237
239
239
239
235
235
235
232
232
232
232
232
232
231
231
231
240
240
238
240
240
238
241
241
241
239
239
239
238
238
238
238
238
238
240
240
242
241
241
243
241
241
243
241
241
243
241
240
245
240
239
244
239
238
243
237
236
241
235
234
240
234
233
239
244
242
245
235
236
231
238
239
234
237
238
233
233
233
231
232
232
230
233
233
231
235
235
235
237
237
237
237
237
237
236
236
236
234
234
234
233
233
235
232
232
234
232
232
234
231
231
233
231
231
233
236
236
238
238
238
240
234
234
236
231
231
233
232
232
234
231
231
233
236
235
233
239
239
237
238
238
236
238
238
238
239
239
239
240
240
240
241
241
241
241
241
243
240
240
242
242
242
244
243
243
245
244
243
248
244
243
248
243
242
247
240
239
244
237
236
242
235
234
240
232
230
233
237
236
232
238
237
235
236
235
233
237
236
234
237
235
236
237
235
236
236
234
235
234
232
233
232
230
233
237
235
238
240
238
241
237
235
238
233
231
234
232
230
233
238
237
235
245
244
242
235
235
233
237
237
235
239
239
239
241
241
241
242
242
242
242
242
242
242
242
244
241
241
243
242
242
244
242
242
244
243
242
247
243
242
247
241
240
245
240
239
244
237
236
242
236
235
241
234
232
235
235
233
236
233
231
234
235
234
232
237
236
234
237
236
234
240
239
237
239
237
238
237
235
236
233
231
232
237
235
238
242
240
243
240
238
241
235
233
236
233
232
230
234
233
231
233
232
230
232
232
230
237
237
235
242
242
242
244
244
244
243
243
243
241
241
241
243
243
245
245
245
247
242
242
244
241
241
243
240
239
244
239
238
243
238
237
242
237
236
241
236
235
241
236
235
241
237
235
238
235
234
232
240
239
237
233
232
230
235
234
232
234
233
231
232
230
231
233
231
234
234
232
235
240
238
241
242
240
243
239
237
240
233
232
230
239
239
237
241
241
239
243
243
243
243
243
243
241
241
241
237
237
237
235
235
237
235
235
237
241
241
243
240
240
242
239
238
243
237
236
241
236
235
240
237
236
241
238
237
243
240
239
245
235
233
236
237
235
238
235
233
236
234
233
231
237
236
234
235
234
232
232
230
231
233
231
232
236
234
235
238
236
237
239
237
238
237
235
236
239
239
237
242
242
240
245
245
245
244
244
244
241
241
241
241
241
241
244
244
246
248
248
250
236
236
238
244
244
246
237
236
241
235
234
232
233
232
230
235
234
232
234
233
231
233
233
231
239
239
239
241
241
241
238
238
238
237
237
237
240
240
242
244
244
246
244
244
246
233
233
235
238
237
242
241
240
246
241
240
246
233
231
234
233
232
230
233
232
230
234
233
231
233
232
230
236
235
233
236
235
233
235
234
232
235
234
232
235
234
232
236
235
233
236
235
233
233
232
230
234
234
234
239
239
239
240
240
240
238
238
238
234
234
236
232
232
234
232
232
234
236
236
238
242
241
246
245
244
249
234
233
238
246
244
247
234
233
231
238
237
235
239
238
236
237
236
234
235
234
232
237
236
234
237
236
234
238
237
235
238
237
235
239
238
236
239
238
236
238
237
235
235
234
232
232
232
230
232
232
232
237
237
237
242
242
242
244
244
244
240
240
242
236
236
238
235
235
237
242
242
244
244
243
248
233
232
237
231
230
236
241
239
242
233
232
230
236
235
233
237
236
234
239
238
236
239
238
236
240
239
237
240
239
237
239
238
236
237
236
234
235
234
232
234
233
231
238
238
236
234
234
234
238
238
240
239
239
241
242
242
244
235
235
237
235
234
232
236
235
233
236
235
233
236
235
233
235
234
232
234
233
231
239
238
243
236
235
230
239
238
233
241
240
235
233
231
232
232
230
231
232
230
231
232
230
231
233
232
230
232
230
233
234
232
235
232
230
233
232
230
231
233
231
232
233
232
230
232
230
231
235
233
236
238
236
239
238
236
239
234
232
235
232
230
231
233
231
232
233
232
230
233
232
230
233
232
230
233
232
230
233
231
232
232
230
231
232
230
231
232
230
231
232
232
232
234
233
231
234
233
231
232
230
231
238
236
237
239
237
240
240
238
241
238
236
239
235
233
236
232
230
231
233
231
232
236
235
233
239
238
236
240
239
237
239
237
238
238
236
237
236
234
235
236
234
237
233
231
234
246
246
246
235
235
235
232
232
232
235
235
235
244
244
244
235
234
230
236
235
233
234
233
231
236
235
230
235
234
232
233
231
232
235
233
234
235
233
236
234
232
235
233
231
234
232
230
231
232
230
231
232
230
231
233
231
232
232
230
231
233
231
232
235
234
232
239
238
236
241
240
238
239
238
236
236
234
235
233
231
232
238
236
237
235
233
236
232
230
233
232
232
232
239
239
239
238
238
238
231
231
231
232
232
232
235
235
235
231
231
231
249
249
249
236
235
231
240
239
235
241
240
236
238
237
233
240
239
235
235
234
230
237
236
232
236
235
233
235
233
234
236
234
235
234
232
235
232
230
233
233
231
232
233
231
232
232
230
231
234
233
231
238
237
235
239
238
236
236
235
233
233
231
232
234
232
233
232
230
231
234
234
234
243
243
243
232
232
232
238
238
238
236
235
231
242
241
237
243
242
238
240
239
235
239
238
234
238
237
232
238
237
233
237
236
234
237
235
236
240
238
239
237
235
238
233
231
234
234
233
231
234
233
231
235
234
232
233
232
230
236
235
231
238
237
235
238
237
235
236
235
233
234
233
231
232
230
231
237
237
237
242
242
242
239
239
239
231
231
231
232
232
232
237
236
232
237
236
232
236
235
231
236
235
230
237
236
231
236
235
230
238
238
230
239
238
233
239
238
234
238
237
235
238
236
237
239
237
238
236
234
235
232
230
231
234
233
231
235
234
232
236
235
233
236
235
233
234
233
231
235
234
230
236
235
231
236
235
231
237
236
232
237
236
232
238
237
235
238
237
235
238
237
235
234
232
233
232
230
231
239
239
239
235
235
235
233
233
233
238
237
232
239
238
233
239
238
233
235
236
230
237
236
231
237
236
231
240
240
232
240
239
234
239
238
234
239
238
236
239
237
238
233
231
232
235
234
230
237
236
234
237
236
234
237
236
234
235
234
232
236
235
231
235
234
230
235
234
230
235
234
230
236
235
231
238
237
233
240
239
237
241
240
238
239
238
236
236
234
235
232
230
231
232
232
232
236
235
230
238
237
232
239
238
233
242
243
238
238
239
234
240
239
234
238
237
233
235
234
232
233
232
230
232
230
231
235
234
230
235
234
230
231
231
231
238
237
232
239
238
233
242
243
238
239
240
235
237
236
232
236
235
230
240
237
232
241
238
233
238
237
232
237
236
232
234
233
231
232
230
231
236
235
231
238
237
233
239
238
234
240
239
235
237
236
231
239
238
233
242
243
238
242
243
238
242
241
237
241
240
236
241
240
236
241
240
235
244
241
236
245
242
237
239
236
231
232
230
231
235
234
230
237
236
232
236
235
231
233
232
230
234
234
234
238
238
238
231
231
231
237
236
231
239
238
233
241
241
239
242
242
240
245
244
240
246
245
241
245
244
240
244
243
239
246
243
238
246
243
238
242
239
234
235
235
235
236
236
236
231
231
231
234
234
234
243
243
243
237
237
237
237
236
231
236
235
230
236
235
230
238
237
232
241
240
235
239
239
237
242
242
240
247
246
244
248
247
243
246
245
241
244
243
239
246
242
239
246
243
238
243
240
235
235
235
235
242
242
242
241
241
241
232
232
232
233
233
233
241
241
241
236
236
236
238
237
232
240
239
234
238
237
232
237
236
231
239
238
233
242
241
236
239
239
237
243
243
241
248
247
245
248
247
245
245
244
240
242
241
237
244
240
237
246
242
239
244
241
236
233
232
230
237
236
234
239
239
239
242
242
242
239
239
239
233
233
233
233
233
233
237
237
237
231
231
231
241
240
235
243
242
237
240
239
234
238
237
232
241
240
235
244
243
238
240
240
238
245
245
243
250
249
247
249
248
246
244
243
241
241
240
236
243
239
236
246
242
239
246
243
238
238
235
230
236
235
233
239
238
236
240
240
240
237
237
237
233
233
233
232
232
232
231
231
231
243
242
237
245
244
239
242
241
236
239
238
233
242
241
236
245
244
239
242
242
240
246
246
244
249
248
246
244
243
241
240
239
235
243
239
236
246
242
239
247
244
239
240
237
232
233
232
230
236
235
233
238
237
235
240
240
240
232
232
232
230
230
230
238
237
235
238
237
235
236
235
233
237
236
234
242
241
239
247
246
244
241
238
245
242
239
246
244
242
247
245
243
248
247
245
248
248
246
249
248
246
247
248
247
245
241
240
236
235
234
230
236
235
233
240
239
237
241
240
238
242
241
239
244
243
241
247
246
244
241
238
245
243
240
247
244
242
247
246
244
249
246
244
247
245
243
246
244
242
243
243
242
240
238
237
233
240
239
235
245
244
240
247
246
242
247
246
242
246
245
241
242
240
245
243
241
246
245
243
248
245
243
248
244
242
245
241
239
240
238
236
237
236
235
233
236
235
230
237
236
231
238
237
232
239
238
233
239
238
233
236
235
233
238
237
235
237
236
232
242
241
237
245
244
240
245
244
240
243
242
238
241
239
244
242
240
245
244
242
245
244
242
245
242
240
243
237
235
236
237
236
231
239
238
233
240
239
234
240
239
234
240
239
234
237
236
234
239
238
236
237
236
232
236
235
231
239
238
234
240
239
235
239
238
234
239
237
240
241
239
242
242
240
243
241
239
242
238
236
237
232
230
231
236
235
230
236
235
231
236
235
231
236
235
231
237
236
232
235
234
230
236
235
231
237
235
238
238
236
237
238
236
237
237
235
236
234
232
233
237
236
231
238
237
232
238
237
232
235
233
234
235
233
234
234
232
233
233
232
230
239
238
233
242
241
236
239
238
233
233
232
230
233
232
230
235
234
230
235
234
230
236
235
230
236
235
230
238
237
233
235
234
230
235
234
230
233
232
230
235
234
230
236
235
231
235
234
232
234
233
231
233
232
230
236
235
233
236
235
233
235
234
232
234
233
231
233
232
230
235
234
230
233
232
230
234
233
231
234
233
231
233
232
230
232
230
231
232
230
231
235
234
230
235
234
230
235
234
230
236
234
235
236
234
235
235
234
232
234
233
231
233
232
230
233
232
230
239
237
238
238
236
237
238
237
235
237
236
234
236
235
233
235
234
232
235
234
230
238
236
237
238
236
237
238
237
235
237
236
234
236
235
233
235
234
232
235
234
230
236
235
231
237
235
236
237
235
236
236
235
233
235
234
232
235
234
232
234
233
231
235
234
230
236
234
235
236
234
235
235
234
232
234
233
231
234
233
231
233
232
230
236
234
235
235
233
234
235
234
232
234
233
231
233
232
230
233
232
230
236
235
233
234
233
231
235
234
230
236
235
231
238
237
233
235
234
230
236
235
233
238
237
235
236
235
233
235
234
232
235
234
232
235
234
232
235
234
232
233
232
230
236
235
231
232
230
231
239
237
238
237
235
238
234
232
235
235
234
232
234
233
231
234
233
231
235
234
232
237
236
234
237
236
234
236
235
233
234
233
231
233
231
232
236
234
235
239
237
240
232
230
233
233
231
236
234
233
231
233
232
230
236
235
233
239
238
236
239
238
236
237
236
234
235
234
232
233
232
230
235
233
234
234
232
233
232
230
231
235
233
236
236
234
239
234
233
231
235
234
232
236
235
233
239
238
236
239
238
236
238
237
235
236
235
233
235
234
232
235
234
232
234
233
231
239
238
236
240
239
237
240
239
237
238
237
235
234
233
231
233
232
230
235
234
232
236
235
233
238
237
235
239
238
236
236
235
233
235
234
232
235
234
232
235
234
232
236
235
231
240
239
235
239
238
234
236
235
231
235
234
230
236
235
231
235
234
230
235
234
230
234
232
235
236
234
237
230
230
242
230
230
242
233
231
242
233
234
239
232
233
238
230
231
236
