value
250
242
231
248
242
230
247
243
231
248
245
230
249
248
230
248
250
236
250
240
230
250
249
231
249
247
232
250
250
238
250
250
240
250
249
231
248
246
231
247
248
234
249
249
237
250
250
240
249
250
244
248
249
243
249
241
230
250
243
233
249
250
245
247
248
243
246
246
244
250
244
230
250
243
235
248
243
239
249
244
241
249
249
247
245
247
244
244
246
245
249
243
231
250
244
232
248
245
230
250
249
231
249
247
232
248
249
231
247
248
232
246
244
231
246
244
231
250
247
232
248
249
231
249
250
232
248
249
233
247
248
234
249
247
234
247
249
235
247
248
234
248
249
235
246
249
230
246
249
232
246
249
232
246
249
232
246
249
232
248
249
233
248
249
231
248
249
231
247
250
231
249
250
232
249
247
234
248
249
231
248
244
235
243
239
230
246
242
233
245
246
232
249
244
238
246
247
233
250
246
243
248
244
241
244
243
238
245
245
235
247
249
236
244
246
232
249
250
242
243
245
234
243
244
236
248
250
245
247
249
244
247
248
242
240
241
233
248
250
245
247
248
243
246
247
242
241
242
236
249
249
247
248
249
244
247
248
243
244
245
239
241
241
233
250
248
249
247
245
246
249
247
248
250
250
250
249
249
249
250
250
248
249
250
245
248
249
244
249
248
243
246
246
238
244
244
234
245
243
230
249
248
246
246
245
241
248
247
243
250
249
244
249
248
243
250
250
248
250
249
245
249
248
243
250
248
236
245
243
230
250
250
242
249
249
241
246
246
236
248
248
238
246
246
234
250
249
245
250
247
232
245
246
232
249
247
234
249
245
233
249
250
234
247
245
230
248
246
231
250
249
231
249
245
236
249
245
234
249
247
234
250
248
235
249
246
231
250
249
244
248
244
245
244
249
243
249
245
244
245
241
242
245
239
241
250
244
244
249
241
238
246
239
233
249
242
234
250
242
231
238
243
239
241
246
242
248
250
247
248
244
243
243
239
240
245
239
239
247
239
237
249
245
233
244
245
240
247
248
243
249
250
245
248
249
244
247
248
243
247
248
243
249
242
236
249
250
245
248
249
244
248
249
244
248
249
244
247
248
243
247
248
243
247
240
234
249
250
245
247
248
243
247
248
243
249
250
245
248
249
244
249
250
245
249
246
239
246
237
230
249
250
245
249
250
245
242
239
232
244
241
234
248
245
238
242
243
238
243
244
239
245
246
241
248
249
244
246
243
234
246
243
234
245
242
233
243
239
230
241
242
237
241
242
237
243
244
239
245
246
241
248
249
244
247
245
233
246
247
242
246
247
242
245
246
241
245
246
241
247
248
243
249
250
245
249
250
245
247
248
243
247
248
243
249
247
235
249
250
245
247
248
243
246
247
242
247
248
243
248
249
244
246
247
242
245
246
241
244
245
240
248
246
234
249
247
235
249
247
235
247
243
232
248
249
231
246
246
234
242
242
232
249
250
245
248
249
244
248
249
244
248
249
244
249
250
245
248
249
244
246
247
242
243
244
239
241
242
237
243
240
231
245
242
233
245
246
241
247
248
243
248
249
244
248
249
244
246
247
242
247
248
243
249
250
245
247
248
243
249
250
245
248
249
244
247
248
243
247
244
235
248
245
236
245
242
233
244
240
231
250
239
233
242
244
230
242
249
231
242
247
240
235
236
231
239
240
235
241
242
237
242
243
238
244
245
240
248
249
244
248
249
244
249
250
245
248
245
238
244
239
233
245
240
234
249
240
233
243
240
231
242
243
235
243
246
237
239
245
233
239
245
235
246
248
243
250
250
250
235
236
231
238
239
234
240
241
236
243
244
239
247
248
243
249
250
245
250
247
242
248
243
239
249
244
240
249
247
232
250
246
235
248
247
242
247
249
246
245
250
246
237
244
237
250
245
249
237
238
233
241
242
237
244
245
240
246
247
242
247
248
243
247
237
235
248
248
236
244
248
234
230
236
232
237
242
235
245
248
239
248
249
241
243
244
239
247
248
243
249
245
244
247
236
234
236
242
232
249
250
236
235
239
238
239
241
236
238
239
231
243
238
232
246
247
242
249
250
245
248
244
245
247
243
244
250
236
235
250
246
235
245
241
230
245
247
246
244
246
241
241
241
233
243
244
239
246
247
242
246
242
243
246
242
243
250
246
237
247
244
235
247
244
235
247
247
235
248
248
236
250
248
235
245
247
242
232
239
232
239
242
233
249
245
244
248
241
233
248
237
231
241
246
240
248
242
230
237
239
238
244
246
243
249
250
244
247
248
240
249
249
241
249
249
247
246
246
244
248
248
248
241
241
241
244
244
246
245
246
240
245
247
236
248
250
237
243
245
232
233
235
230
237
238
230
245
235
243
246
244
232
248
248
238
249
248
243
245
244
240
244
239
233
231
246
241
235
246
240
248
247
242
249
244
238
249
239
230
250
246
235
250
246
235
240
242
239
246
248
245
249
250
242
239
239
237
236
236
236
247
247
247
247
247
247
248
248
250
246
246
246
246
246
244
242
243
238
237
238
232
240
241
233
245
247
234
241
243
230
235
235
233
233
235
232
240
242
237
244
245
237
240
240
232
246
243
234
245
231
231
248
246
233
250
248
236
243
240
235
231
242
234
233
240
232
250
247
240
248
241
233
249
240
231
244
246
243
236
237
232
234
234
232
245
245
245
240
240
238
239
240
232
246
248
237
245
247
234
245
245
243
246
247
242
248
249
244
246
230
230
248
250
239
243
243
233
247
245
233
248
241
231
248
244
233
250
247
238
247
249
244
248
248
240
246
243
238
246
242
239
248
244
245
244
245
240
237
238
233
235
235
233
243
243
241
250
250
250
246
246
246
244
244
244
247
247
247
238
238
236
244
245
237
245
244
240
247
246
241
248
234
233
243
233
234
249
241
230
248
239
230
249
242
232
249
245
236
249
246
237
247
247
237
247
249
238
250
250
238
250
250
238
248
248
238
244
244
234
242
239
232
240
237
232
243
239
236
248
244
243
245
246
241
248
249
244
248
248
246
238
238
238
232
232
232
246
246
246
234
234
232
236
237
231
245
246
238
250
246
243
241
237
234
243
240
235
242
230
230
245
236
237
248
246
247
249
247
248
246
248
243
249
249
237
248
248
236
250
250
238
246
246
236
243
240
233
242
239
232
244
241
236
249
245
242
243
244
238
250
250
248
233
233
231
233
233
233
240
240
240
237
238
233
243
244
238
241
242
234
243
245
234
248
243
240
