value
30
24
12
30
24
12
29
22
12
30
23
13
30
23
13
27
23
12
27
23
12
28
24
13
29
25
14
27
23
14
27
23
14
28
24
15
29
25
16
26
23
16
27
24
17
28
25
18
29
26
19
28
25
18
28
25
18
30
27
20
29
26
19
30
27
20
21
0
0
27
6
1
29
11
1
30
11
4
30
10
3
29
9
2
27
14
8
30
18
6
30
23
13
27
19
0
24
12
0
28
12
0
26
16
4
21
7
0
27
18
9
29
15
4
29
12
0
24
14
4
30
30
28
30
18
6
28
16
4
20
13
7
7
0
0
20
10
1
26
12
0
27
29
26
14
18
17
22
12
3
28
21
13
20
16
7
13
8
2
16
11
7
14
9
5
24
6
0
22
12
2
23
27
28
10
18
20
18
26
13
14
7
0
27
20
12
17
14
9
15
14
10
14
14
12
10
12
9
15
5
0
20
4
0
19
10
3
23
22
18
21
25
24
19
27
29
18
30
18
25
28
19
13
10
3
27
17
8
28
23
19
12
11
7
6
8
5
9
13
12
14
20
20
16
22
22
21
21
19
21
14
6
30
20
10
20
7
0
15
10
4
12
13
8
8
14
14
18
28
29
21
18
13
30
19
13
16
9
3
17
13
10
9
9
7
0
1
0
0
3
3
10
18
20
16
26
27
10
20
22
12
16
15
11
13
12
9
9
7
16
15
11
18
15
10
9
2
0
20
10
0
26
23
16
17
22
16
24
29
23
19
16
11
26
15
9
12
8
5
8
8
6
8
10
9
0
6
6
0
6
8
11
21
22
17
27
29
5
15
17
17
21
22
9
13
12
9
11
10
22
22
20
27
26
22
16
13
6
21
14
6
27
27
19
20
25
19
19
30
24
10
22
20
21
23
18
16
13
8
26
15
9
26
17
12
21
16
13
16
15
13
5
7
6
9
13
14
10
16
16
3
11
13
15
23
25
1
11
12
5
9
8
5
9
8
13
17
16
23
25
22
19
20
15
9
8
3
16
13
6
27
29
18
19
26
18
13
24
16
1
14
7
17
18
13
16
11
7
30
15
8
24
13
7
20
12
9
16
12
9
25
25
23
8
10
9
11
15
16
15
21
21
8
14
14
19
25
23
9
15
13
0
3
2
17
21
20
27
29
26
7
9
6
8
9
4
24
23
18
22
30
17
15
25
14
10
22
12
27
29
24
18
14
11
22
12
10
30
17
9
25
16
11
20
