value
13
10
27
5
1
16
19
15
30
16
10
22
12
8
22
18
10
21
28
21
29
28
18
26
21
11
19
25
18
26
27
22
29
25
19
29
24
18
28
17
22
28
30
21
26
29
22
29
26
21
28
25
19
29
30
26
23
29
26
21
30
27
20
26
23
16
21
21
19
30
30
30
28
21
29
2
6
15
30
27
22
30
27
22
30
27
22
29
26
19
27
24
17
7
7
5
26
26
26
29
28
24
25
24
20
25
24
19
28
27
22
30
30
28
26
26
26
22
23
25
21
22
26
19
16
25
0
4
13
22
19
26
30
29
27
29
28
26
27
26
22
24
23
19
23
22
17
25
24
19
30
29
24
29
29
29
15
16
18
14
15
19
0
0
9
25
23
24
26
25
21
22
21
16
20
19
14
19
18
13
22
22
20
29
28
23
23
22
17
19
18
13
30
30
30
29
27
28
28
28
28
28
28
28
30
30
28
29
30
24
23
24
18
24
30
30
24
28
29
25
26
30
21
20
28
30
30
30
29
29
27
24
25
20
16
17
12
18
18
18
14
19
23
29
29
27
21
21
19
20
21
16
26
27
22
19
19
19
20
25
28
24
30
30
23
28
24
22
27
23
26
28
27
2
6
15
28
28
26
20
20
18
22
22
20
30
30
30
23
28
24
18
23
19
22
27
23
27
29
28
9
13
22
27
29
28
19
21
18
23
25
22
17
21
20
17
21
20
22
26
25
27
29
28
21
23
22
25
27
24
21
27
27
19
23
24
25
29
30
8
12
21
26
28
27
28
30
27
20
25
28
16
18
30
17
17
27
21
19
30
4
8
19
2
11
18
10
19
26
9
18
25
2
6
15
13
20
28
10
21
25
12
21
28
0
6
10
7
16
23
8
17
26
0
2
11
0
6
15
13
5
29
14
16
29
20
24
27
11
18
26
13
12
28
24
25
29
27
28
30
24
28
27
26
30
29
25
29
28
21
26
29
18
22
25
21
24
29
20
23
28
24
23
28
24
28
27
23
27
28
24
28
29
9
10
15
5
1
16
7
5
19
15
19
18
21
22
26
18
17
23
21
22
26
22
21
26
26
30
29
18
19
21
16
17
19
11
11
11
16
16
28
15
16
20
29
28
26
12
20
22
12
3
4
11
11
23
22
23
27
14
15
19
11
11
23
26
27
29
26
26
26
19
23
24
21
26
29
20
14
16
19
19
29
21
22
26
24
24
26
30
30
30
19
19
29
24
25
29
27
27
27
27
25
26
16
10
10
24
25
29
20
21
25
27
27
29
22
20
21
28
28
30
27
25
26
25
26
28
26
27
29
26
24
27
23
21
24
24
28
27
28
26
29
24
28
27
23
27
26
28
30
29
25
29
28
28
30
29
24
25
27
27
29
26
20
20
28
25
27
24
28
30
27
22
22
30
28
30
27
21
21
29
19
19
27
27
28
30
25
29
28
23
24
29
19
20
25
19
20
25
27
29
28
24
25
30
22
23
28
26
28
27
21
22
27
19
19
27
21
21
29
20
20
28
28
30
29
17
17
25
22
22
30
28
30
29
15
15
23
22
22
30
28
30
29
27
28
30
14
14
24
14
14
24
24
25
30
18
18
28
18
18
28
16
14
27
26
27
29
13
11
24
24
25
27
26
28
27
27
28
30
18
18
30
23
24
26
26
28
27
13
13
25
23
24
26
28
30
29
28
30
29
9
9
21
25
26
28
25
27
26
8
8
20
24
25
30
26
27
29
24
26
25
5
8
23
24
26
23
28
30
29
23
24
26
24
25
27
23
25
22
28
30
29
23
24
26
26
27
29
25
26
30
24
26
23
27
29
28
24
25
27
25
26
30
14
16
28
17
15
26
28
30
29
24
26
25
26
28
27
8
11
20
23
22
28
19
24
28
21
19
30
20
18
29
26
28
27
22
24
23
24
26
25
27
28
30
3
6
13
29
27
30
26
25
30
19
18
24
18
19
24
17
23
23
12
18
18
11
16
19
17
22
26
15
19
30
23
22
30
26
28
27
24
26
25
26
28
27
27
28
30
1
4
11
29
29
29
21
20
25
20
25
28
21
25
28
16
17
21
24
23
28
25
23
28
16
14
19
4
9
5
5
9
8
12
16
17
21
25
28
18
21
30
13
16
25
14
17
24
20
23
28
22
25
30
20
23
28
25
24
30
2
3
8
25
23
26
12
17
20
20
28
30
18
22
25
16
17
21
24
25
29
23
22
27
11
10
15
0
5
1
5
10
6
16
20
19
20
23
30
14
17
24
12
15
20
18
22
25
21
25
28
19
23
26
21
22
27
24
23
29
21
23
22
26
28
25
29
30
25
18
22
25
9
17
19
22
27
30
16
20
23
23
24
28
21
20
25
11
10
15
13
18
12
10
15
9
10
15
11
15
19
18
24
28
29
19
22
29
11
14
19
4
8
11
7
11
14
19
23
24
23
24
28
27
29
26
28
30
29
27
28
30
23
27
30
16
24
26
20
24
27
18
22
25
18
19
23
13
14
18
15
20
14
11
16
10
9
14
10
14
18
17
23
27
28
17
20
25
17
20
25
10
13
18
5
9
12
10
14
17
22
26
27
24
25
29
26
28
25
26
28
25
28
30
29
24
30
30
15
19
20
15
16
18
17
18
20
20
22
17
14
16
11
12
14
11
18
20
19
27
28
30
19
20
25
22
23
28
17
18
23
14
15
19
18
19
23
26
27
29
24
25
27
24
26
23
26
28
25
26
27
29
15
19
20
13
17
18
20
24
25
22
24
19
18
20
15
16
18
15
22
24
23
24
25
30
25
26
30
24
25
27
27
29
28
23
25
22
25
26
28
18
24
24
18
22
23
24
28
29
26
28
23
23
25
22
22
24
21
27
29
28
22
23
25
23
25
24
24
26
25
25
27
24
27
28
30
23
29
29
24
30
30
24
28
29
27
29
26
27
29
26
28
30
29
20
20
28
25
27
26
18
20
19
23
25
24
21
23
22
26
28
25
29
25
26
21
30
27
20
29
26
20
26
24
23
23
21
28
28
26
21
23
22
17
19
18
25
27
26
19
24
20
26
28
25
25
27
26
27
23
24
19
